2023-11-18 11:47:26,486 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\model-best\assets
2023-11-18 11:47:26,486 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\model-best
2023-11-18 11:47:26,743 DEBUG   HandlerThread:11080 [handler.py:handle_request():146] handle_request: log_artifact
2023-11-18 11:47:26,745 DEBUG   SenderThread:11080 [sender.py:send_request():407] send_request: log_artifact
2023-11-18 11:47:27,469 INFO    wandb-upload_4:11080 [upload_job.py:push():86] Skipped uploading C:\Users\celin\AppData\Local\wandb\wandb\artifacts\staging\tmpr2qabvhl
2023-11-18 11:47:27,491 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\output.log
2023-11-18 11:47:27,863 INFO    wandb-upload_0:11080 [upload_job.py:push():89] Uploaded file C:\Users\celin\AppData\Local\wandb\wandb\artifacts\staging\tmp45rtas5m
2023-11-18 11:47:27,888 INFO    wandb-upload_3:11080 [upload_job.py:push():89] Uploaded file C:\Users\celin\AppData\Local\wandb\wandb\artifacts\staging\tmp467esqa8
2023-11-18 11:47:27,967 INFO    wandb-upload_2:11080 [upload_job.py:push():89] Uploaded file C:\Users\celin\AppData\Local\wandb\wandb\artifacts\staging\tmpy5tilkzf
2023-11-18 11:47:28,009 INFO    wandb-upload_1:11080 [upload_job.py:push():89] Uploaded file C:\Users\celin\AppData\Local\wandb\wandb\artifacts\staging\tmpz7d08w53
2023-11-18 11:47:28,850 DEBUG   HandlerThread:11080 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 11:47:28,851 DEBUG   HandlerThread:11080 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 11:47:29,148 INFO    SenderThread:11080 [sender.py:send_request_log_artifact():1446] logged artifact model-blooming-surf-3 - {'id': 'QXJ0aWZhY3Q6NjQyNTA0MDg4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExNjkyNTYwNQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjQyNTA0MDIw', 'versionIndex': 2}}}
